,depth below sea level (m),gamma ray
3625,1134.9200568,81.187
3626,1135.0724568,82.546
3627,1135.2248568,83.659
3628,1135.3772568,83.905
3629,1135.5296567999999,86.26
3630,1135.6820568000003,88.738
3631,1135.8344568000002,91.089
3632,1135.9868568000002,93.441
3633,1136.1392568,96.163
3634,1136.2916568,96.163
3635,1136.4440568,90.842
3636,1136.5964568,84.263
3637,1136.7488567999999,79.405
3638,1136.9012568000003,74.419
3639,1137.0536568000002,74.413
3640,1137.2060568000002,77.647
3641,1137.3584568,81.261
3642,1137.5108568,85.378
3643,1137.6632568,90.47
3644,1137.8156568,94.555
3645,1137.9680567999999,97.525
3646,1138.1204568000003,98.886
3647,1138.2728568000002,98.267
3648,1138.4252568000002,92.451
3649,1138.5776568,84.25
3650,1138.7300568,80.0
3651,1138.8824568,80.0
3652,1139.0348568,79.625
3653,1139.1872568,77.75
3654,1139.3396568000003,75.875
3655,1139.4920568000002,74.01
3656,1139.6444568000002,77.25
3657,1139.7968568000001,82.0
3658,1139.9492568,86.75
3659,1140.1016568,91.46
3660,1140.2540568,90.47
3661,1140.4064568,86.5
3662,1140.5588568000003,82.375
3663,1140.7112568000002,78.25
3664,1140.8636568000002,78.25
3665,1141.0160568000001,81.5
3666,1141.1684568,85.0
3667,1141.3208568,87.624
3668,1141.4732568,87.748
3669,1141.6256568,86.125
3670,1141.7780568000003,80.875
3671,1141.9304568000002,78.125
3672,1142.0828568000002,75.125
3673,1142.2352568000001,74.505
3674,1142.3876568,73.391
3675,1142.5400568,72.649
3676,1142.6924568,74.257
3677,1142.8448568,76.75
3678,1142.9972568000003,79.25
3679,1143.1496568000002,81.75
3680,1143.3020568000002,84.625
3681,1143.4544568000001,85.0
3682,1143.6068568,85.375
3683,1143.7592568,85.5
3684,1143.9116568,85.0
3685,1144.0640568,83.875
3686,1144.2164568000003,80.375
3687,1144.3688568000002,76.25
3688,1144.5212568000002,73.144
3689,1144.6736568000001,72.03
3690,1144.8260568,74.134
3691,1144.9784568,76.875
3692,1145.1308568,77.625
3693,1145.2832568,77.625
3694,1145.4356568000003,75.25
3695,1145.5880568000002,72.649
3696,1145.7404568000002,74.01
3697,1145.8928568000001,77.875
3698,1146.0452568,75.375
3699,1146.1976568,70.668
3700,1146.3500568,66.089
3701,1146.5024568,61.52
3702,1146.6548568000003,60.294
3703,1146.8072568000002,65.47
3704,1146.9596568000002,74.876
3705,1147.1120568000001,79.624
3706,1147.2644568,79.372
3707,1147.4168568,78.62
3708,1147.5692568,77.745
3709,1147.7216568,77.245
3710,1147.8740568000003,77.244
3711,1148.0264568000002,77.367
3712,1148.1788568000002,80.604
3713,1148.3312568000001,83.713
3714,1148.4836568,83.335
3715,1148.6360568,81.093
3716,1148.7884568,79.598
3717,1148.9408568,78.727
3718,1149.0932568000003,82.574
3719,1149.2456568000002,89.777
3720,1149.3980568000002,94.387
3721,1149.5504568000001,94.259
3722,1149.7028568,92.384
3723,1149.8552568,85.527
3724,1150.0076568,75.124
3725,1150.1600568,74.257
3726,1150.3124568000003,73.02
3727,1150.4648568000002,71.658
3728,1150.6172568000002,69.183
3729,1150.7696568000001,66.708
3730,1150.9220568,64.109
3731,1151.0744568,62.129
3732,1151.2268568,61.757
3733,1151.3792568,65.842
3734,1151.5316568000003,73.762
3735,1151.6840568000002,83.911
3736,1151.8364568000002,82.797
3737,1151.9888568000001,79.951
3738,1152.1412568,77.104
3739,1152.2936568,75.0
3740,1152.4460568,78.96
3741,1152.5984568,83.787
3742,1152.7508568000003,88.491
3743,1152.9032568000002,93.197
3744,1153.0556568000002,95.67
3745,1153.2080568000001,93.564
3746,1153.3604568,87.252
3747,1153.5128568,80.932
3748,1153.6652568,79.317
3749,1153.8176568,79.064
3750,1153.9700568000003,78.688
3751,1154.1224568000002,76.698
3752,1154.2748568000002,73.963
3753,1154.4272568000001,71.853
3754,1154.5796568,73.703
3755,1154.7320568,76.427
3756,1154.8844568,79.036
3757,1155.0368568,81.647
3758,1155.1892568000003,82.516
3759,1155.3416568000002,81.392
3760,1155.4940568000002,78.769
3761,1155.6464568000001,76.019
3762,1155.7988568,74.519
3763,1155.9512568,73.646
3764,1156.1036568,72.774
3765,1156.2560568,72.154
3766,1156.4084568000003,71.411
3767,1156.5608568000002,73.515
3768,1156.7132568000002,78.875
3769,1156.8656568000001,80.75
3770,1157.0180568,78.25
3771,1157.1704568,75.75
3772,1157.3228568,74.257
3773,1157.4752568,77.875
3774,1157.6276568000003,85.125
3775,1157.7800568000002,92.698
3776,1157.9324568000002,94.059
3777,1158.0848568000001,92.079
3778,1158.2372568,82.375
3779,1158.3896568,75.0
3780,1158.5420568,73.267
3781,1158.6944568,73.391
3782,1158.8468568000003,75.75
3783,1158.9992568000002,79.875
3784,1159.1516568000002,83.5
3785,1159.3040568000001,86.375
3786,1159.4564568,86.375
3787,1159.6088568,84.625
3788,1159.7612568,82.0
3789,1159.9136568,80.875
3790,1160.0660568000003,85.0
3791,1160.2184568000002,91.832
3792,1160.3708568000002,91.955
3793,1160.5232568000001,87.995
3794,1160.6756568,80.625
3795,1160.8280568,73.391
3796,1160.9804568,72.154
3797,1161.1328568,73.886
3798,1161.2852568000003,83.875
3799,1161.4376568000002,91.832
3800,1161.5900568000002,99.753
3801,1161.7424568000001,99.876
3802,1161.8948568,96.906
3803,1162.0472568,93.069
3804,1162.1996568,89.233
3805,1162.3520568,86.25
3806,1162.5044568000003,91.337
3807,1162.6568568000002,95.792
3808,1162.8092568000002,95.792
3809,1162.9616568000001,93.069
3810,1163.1140568,88.366
3811,1163.2664568,87.125
3812,1163.4188568,88.738
3813,1163.5712568,91.213
3814,1163.7236568000003,93.193
3815,1163.8760568000002,93.193
3816,1164.0284568000002,90.965
3817,1164.1808568000001,88.738
3818,1164.3332568,87.0
3819,1164.4856568,87.871
3820,1164.6380568,89.109
3821,1164.7904568,90.347
3822,1164.9428568000003,90.842
3823,1165.0952568000002,89.728
3824,1165.2476568000002,88.614
3825,1165.4000568000001,88.614
3826,1165.5524568,86.375
3827,1165.7048568,83.875
3828,1165.8572568,81.875
3829,1166.0096568,83.875
3830,1166.1620568000003,86.875
3831,1166.3144568000002,87.748
3832,1166.4668568000002,86.75
3833,1166.6192568000001,87.5
3834,1166.7716568,93.069
3835,1166.9240568,95.916
3836,1167.0764568,96.04
3837,1167.2288568,93.441
3838,1167.3812568000003,86.625
3839,1167.5336568000002,86.75
3840,1167.6860568000002,96.163
3841,1167.8384568000001,103.0
3842,1167.9908568,106.5
3843,1168.1432568,106.75
3844,1168.2956568,101.5
3845,1168.4480568,94.059
3846,1168.6004568000003,92.327
3847,1168.7528568000002,92.327
3848,1168.9052568000002,94.926
3849,1169.0576568000001,100.5
3850,1169.2100568,104.75
3851,1169.3624568,109.0
3852,1169.5148568,113.366
3853,1169.6672568,117.698
3854,1169.8196568000003,118.441
3855,1169.9720568000002,113.49
3856,1170.1244568000002,102.875
3857,1170.2768568000001,92.327
3858,1170.4292568,85.375
3859,1170.5816568,84.625
3860,1170.7340568,85.75
3861,1170.8864568,90.842
3862,1171.0388568000003,91.832
3863,1171.1912568000002,90.718
3864,1171.3436568000002,95.173
3865,1171.4960568000001,100.375
3866,1171.6484568,107.5
3867,1171.8008568,113.119
3868,1171.9532568,116.708
3869,1172.1056568,119.183
3870,1172.2580568000003,120.792
3871,1172.4104568000002,120.421
3872,1172.5628568000002,115.594
3873,1172.7152568000001,103.0
3874,1172.8676568,90.47
3875,1173.0200568,81.0
3876,1173.1724568,74.753
3877,1173.3248568,74.629
3878,1173.4772568000003,82.125
3879,1173.6296568000002,95.792
3880,1173.7820568000002,95.792
3881,1173.9344568000001,93.441
3882,1174.0868568,90.47
3883,1174.2392568,87.25
3884,1174.3916568,83.5
3885,1174.5440568,77.0
3886,1174.6964568000003,73.02
3887,1174.8488568000002,69.431
3888,1175.0012568000002,69.059
3889,1175.1536568000001,73.639
3890,1175.3060568,85.25
3891,1175.4584568,96.287
3892,1175.6108568,101.875
3893,1175.7632568,101.875
3894,1175.9156567999999,82.375
3895,1176.0680568000002,62.871
3896,1176.2204568000002,43.478
3897,1176.3728568000001,50.98
3898,1176.5252568,61.152
3899,1176.6776568,71.287
3900,1176.8300568,79.0
3901,1176.9824568,78.75
3902,1177.1348567999999,78.625
3903,1177.2872568000003,81.125
3904,1177.4396568000002,86.375
3905,1177.5920568000001,91.584
3906,1177.7444568,96.906
3907,1177.8968568,98.02
3908,1178.0492568,98.02
3909,1178.2016568,97.401
3910,1178.3540567999999,92.946
3911,1178.5064568000003,86.375
3912,1178.6588568000002,78.875
3913,1178.8112568000001,71.411
3914,1178.9636568,65.223
3915,1179.1160568,64.975
3916,1179.2684568,64.604
3917,1179.4208568,59.804
3918,1179.5732567999999,51.225
3919,1179.7256568000003,43.828
3920,1179.8780568000002,44.072
3921,1180.0304568000001,50.735
3922,1180.1828568,57.353
3923,1180.3352568,57.475
3924,1180.4876568,54.534
3925,1180.6400568,50.858
3926,1180.7924567999999,54.289
3927,1180.9448568000003,64.728
3928,1181.0972568000002,73.639
3929,1181.2496568000001,82.5
3930,1181.4020568,87.995
3931,1181.5544568,87.624
3932,1181.7068568,82.75
3933,1181.8592568,80.875
3934,1182.0116567999999,81.5
3935,1182.1640568000003,82.25
3936,1182.3164568000002,81.75
3937,1182.4688568000001,74.01
3938,1182.6212568,57.353
3939,1182.7736568,46.04
3940,1182.9260568,42.698
3941,1183.0784568,39.356
3942,1183.2308567999999,36.887
3943,1183.3832568000003,36.029
3944,1183.5356568000002,44.059
3945,1183.6880568000001,53.186
3946,1183.8404568,56.005
3947,1183.9928568,55.882
3948,1184.1452568,51.103
3949,1184.2976568,46.163
3950,1184.4500567999999,41.337
3951,1184.6024568000003,36.397
3952,1184.7548568000002,32.721
3953,1184.9072568000001,31.495
3954,1185.0596568,31.74
3955,1185.2120568,32.353
3956,1185.3644568,35.294
3957,1185.5168568,51.225
3958,1185.6692567999999,64.109
3959,1185.8216568000003,85.875
3960,1185.9740568000002,103.0
3961,1186.1264568000001,102.875
3962,1186.2788568,98.391
3963,1186.4312568,90.594
3964,1186.5836568,88.738
3965,1186.7360568,93.193
3966,1186.8884567999999,96.658
3967,1187.0408568000003,93.069
3968,1187.1932568000002,86.625
3969,1187.3456568000001,80.25
3970,1187.4980568,77.0
3971,1187.6504568,79.875
3972,1187.8028568,90.347
3973,1187.9552568,104.875
3974,1188.1076567999999,116.337
3975,1188.2600568000003,125.613
3976,1188.4124568000002,127.083
3977,1188.5648568000001,133.211
3978,1188.7172568,139.461
3979,1188.8696568,144.118
3980,1189.0220568,143.873
3981,1189.1744568,117.327
3982,1189.3268567999999,106.0
3983,1189.4792568000003,107.375
3984,1189.6316568000002,111.125
3985,1189.7840568000001,115.962
3986,1189.9364568,117.94
3987,1190.0888568,113.475
3988,1190.2412568,108.984
3989,1190.3936568,102.868
3990,1190.5460567999999,98.391
3991,1190.6984568000003,88.861
3992,1190.8508568000002,72.154
3993,1191.0032568000001,55.515
3994,1191.1556568,55.76
3995,1191.3080568,69.183
3996,1191.4604568,91.955
3997,1191.6128568,119.147
3998,1191.7652567999999,123.754
3999,1191.9176568000003,123.504
4000,1192.0700568000002,118.639
4001,1192.2224568000001,116.14
4002,1192.3748568,122.503
4003,1192.5272568,125.132
4004,1192.6796568,125.861
4005,1192.8320568,126.961
4006,1192.9844567999999,98.391
4007,1193.1368568000003,85.75
4008,1193.2892568000002,73.02
4009,1193.4416568000001,60.172
4010,1193.5940568,62.748
4011,1193.7464568,71.411
4012,1193.8988568,73.639
4013,1194.0512568,70.545
4014,1194.2036567999999,64.852
4015,1194.3560568000003,60.662
4016,1194.5084568000002,59.191
4017,1194.6608568000001,62.871
4018,1194.8132568,67.822
4019,1194.9656568,72.772
4020,1195.1180568,72.401
4021,1195.2704568,69.678
4022,1195.4228567999999,66.46
4023,1195.5752568000003,65.594
4024,1195.7276568000002,66.089
4025,1195.8800568000001,66.46
4026,1196.0324568,65.347
4027,1196.1848568,62.871
4028,1196.3372568,60.417
4029,1196.4896568,57.843
4030,1196.6420567999999,60.417
4031,1196.7944568000003,62.748
4032,1196.9468568000002,66.46
4033,1197.0992568000001,67.451
4034,1197.2516568,62.748
4035,1197.4040568,56.25
4036,1197.5564568,52.328
4037,1197.7088568,52.451
4038,1197.8612567999999,53.431
4039,1198.0136568000003,61.52
4040,1198.1660568000002,69.802
4041,1198.3184568000001,78.125
4042,1198.4708568,88.49
4043,1198.6232568,96.782
4044,1198.7756568,105.125
4045,1198.9280568,107.375
4046,1199.0804567999999,105.875
4047,1199.2328568000003,96.411
4048,1199.3852568000002,78.143
4049,1199.5376568000001,64.361
4050,1199.6900568,46.322
4051,1199.8424568,41.254
4052,1199.9948568,49.923
4053,1200.1472568,61.402
4054,1200.2996567999999,70.211
4055,1200.4520568000003,70.213
4056,1200.6044568000002,69.72
4057,1200.7568568000002,61.647
4058,1200.9092568,51.544
4059,1201.0616568,47.492
4060,1201.2140568,51.068
4061,1201.3664568,58.61
4062,1201.5188567999999,66.246
4063,1201.6712568000003,63.0
4064,1201.8236568000002,57.523
4065,1201.9760568000002,53.155
4066,1202.1284568,57.524
4067,1202.2808568,64.375
4068,1202.4332568,77.475
4069,1202.5856568,88.243
4070,1202.7380567999999,88.243
4071,1202.8904568000003,81.559
4072,1203.0428568000002,72.5
4073,1203.1952568000002,60.194
4074,1203.3476568,51.092
4075,1203.5000568,59.466
4076,1203.6524568,67.75
4077,1203.8048568,82.302
4078,1203.9572567999999,95.297
4079,1204.1096568000003,98.639
4080,1204.2620568000002,95.421
4081,1204.4144568000002,89.975
4082,1204.5668568,84.406
4083,1204.7192568,80.322
4084,1204.8716568,74.625
4085,1205.0240568,71.625
4086,1205.1764567999999,67.5
4087,1205.3288568000003,67.25
4088,1205.4812568000002,68.25
4089,1205.6336568000002,73.125
4090,1205.7860568,78.094
4091,1205.9384568,81.807
4092,1206.0908568,81.807
4093,1206.2432568,76.609
4094,1206.3956567999999,67.0
4095,1206.5480568000003,57.524
4096,1206.7004568000002,48.144
4097,1206.8528568000002,53.762
4098,1207.0052568,74.5
4099,1207.1576568,84.654
4100,1207.3100568,77.228
4101,1207.4624568,67.125
4102,1207.6148567999999,57.039
4103,1207.7672568000003,47.03
4104,1207.9196568000002,45.916
4105,1208.0720568000002,44.429
4106,1208.2244568,45.291
4107,1208.3768568,48.748
4108,1208.5292568,54.233
4109,1208.6816568,60.189
4110,1208.8340567999999,59.701
4111,1208.9864568000003,56.291
4112,1209.1388568000002,52.268
4113,1209.2912568000002,48.222
4114,1209.4436568,46.122
4115,1209.5960568,46.733
4116,1209.7484568,48.821
4117,1209.9008568,50.9
4118,1210.0532567999999,52.971
4119,1210.2056568000003,57.489
4120,1210.3580568000002,62.5
4121,1210.5104568000002,68.078
4122,1210.6628568,73.899
4123,1210.8152568,72.531
4124,1210.9676568,67.575
4125,1211.1200568,63.985
4126,1211.2724567999999,59.069
4127,1211.4248568000003,56.618
4128,1211.5772568000002,60.417
4129,1211.7296568000002,63.738
4130,1211.8820568,64.604
4131,1212.0344568,60.417
4132,1212.1868568,57.108
4133,1212.3392568,57.108
4134,1212.4916567999999,65.718
4135,1212.6440568000003,77.25
4136,1212.7964568000002,88.738
4137,1212.9488568000002,97.401
4138,1213.1012568,93.441
4139,1213.2536568,79.5
4140,1213.4060568,65.47
4141,1213.5584568,51.593
4142,1213.7108567999999,41.177
4143,1213.8632568000003,41.177
4144,1214.0156568000002,41.789
4145,1214.1680568000002,67.946
4146,1214.3204568,81.5
4147,1214.4728568,81.25
4148,1214.6252568,74.381
4149,1214.7776568,67.451
4150,1214.9300567999999,60.539
4151,1215.0824568000003,53.677
4152,1215.2348568000002,46.814
4153,1215.3872568000002,47.549
4154,1215.5396568,58.088
4155,1215.6920568,68.812
4156,1215.8444568,67.574
4157,1215.9968568,64.604
4158,1216.1492567999999,63.49
4159,1216.3016568000003,68.317
4160,1216.4540568000002,73.144
4161,1216.6064568000002,78.125
4162,1216.7588568,79.375
4163,1216.9112568,78.75
4164,1217.0636568,76.625
4165,1217.2160568,75.0
4166,1217.3684567999999,74.381
4167,1217.5208568000003,79.125
4168,1217.6732568000002,86.125
4169,1217.8256568000002,94.678
4170,1217.9780568,97.649
4171,1218.1304568,97.649
4172,1218.2828568,95.297
4173,1218.4352568,91.832
4174,1218.5876567999999,83.875
4175,1218.7400568000003,71.411
4176,1218.8924568000002,59.191
4177,1219.0448568000002,46.936
4178,1219.1972568,50.245
4179,1219.3496568,61.152
4180,1219.5020568,72.277
4181,1219.6544568,80.75
4182,1219.8068567999999,80.75
4183,1219.9592568000003,66.337
4184,1220.1116568000002,59.191
4185,1220.2640568000002,62.748
4186,1220.4164568,66.955
4187,1220.5688568,68.069
4188,1220.7212568,58.946
4189,1220.8736568,52.206
4190,1221.0260567999999,52.083
4191,1221.1784568000003,52.083
4192,1221.3308568000002,50.613
4193,1221.4832568000002,48.039
4194,1221.6356568,45.098
4195,1221.7880568,42.892
4196,1221.9404568,42.279
4197,1222.0928568,42.279
4198,1222.2452567999999,46.201
4199,1222.3976568000003,51.225
4200,1222.5500568000002,56.25
4201,1222.7024568000002,61.152
4202,1222.8548568,62.5
4203,1223.0072568,58.333
4204,1223.1596568,57.475
4205,1223.3120568,58.946
4206,1223.4644567999999,60.049
4207,1223.6168568000003,56.74
4208,1223.7692568000002,50.123
4209,1223.9216568000002,43.382
4210,1224.0740568,38.848
4211,1224.2264568,35.662
4212,1224.3788568,33.578
4213,1224.5312568,32.843
4214,1224.6836567999999,32.966
4215,1224.8360568000003,33.578
4216,1224.9884568000002,35.907
4217,1225.1408568000002,37.745
4218,1225.2932568,39.093
4219,1225.4456568,37.378
4220,1225.5980568,32.598
4221,1225.7504568,27.819
4222,1225.9028567999999,24.134
4223,1226.0552568000003,23.02
4224,1226.2076568000002,22.277
4225,1226.3600568000002,25.365
4226,1226.5124568,30.755
4227,1226.6648568,46.569
4228,1226.8172568,59.069
4229,1226.9696568,68.688
4230,1227.1220567999999,92.561
4231,1227.2744568000003,84.125
4232,1227.4268568000002,73.144
4233,1227.5792568000002,64.975
4234,1227.7316568,64.728
4235,1227.8840568,57.475
4236,1228.0364568,50.49
4237,1228.1888568,43.382
4238,1228.3412567999999,39.828
4239,1228.4936568000003,41.544
4240,1228.6460568000002,44.73
4241,1228.7984568000002,44.24
4242,1228.9508568,43.873
4243,1229.1032568,47.304
4244,1229.2556568,56.373
4245,1229.4080568,63.243
4246,1229.5604567999999,57.108
4247,1229.7128568000003,50.98
4248,1229.8652568000002,47.794
4249,1230.0176568000002,51.471
4250,1230.1700568,58.824
4251,1230.3224568,64.356
4252,1230.4748568,67.698
4253,1230.6272568,64.356
4254,1230.7796567999999,53.186
4255,1230.9320568000003,44.363
4256,1231.0844568000002,44.73
4257,1231.2368568000002,46.201
4258,1231.3892568,46.691
4259,1231.5416568,43.015
4260,1231.6940568,43.015
4261,1231.8464568,44.975
4262,1231.9988567999999,49.142
4263,1232.1512568000003,61.52
4264,1232.3036568000002,70.792
4265,1232.4560568000002,74.257
4266,1232.6084568,69.431
4267,1232.7608568,61.028
4268,1232.9132568,59.799
4269,1233.0656568,69.678
4270,1233.2180567999999,79.737
4271,1233.3704568000003,82.351
4272,1233.5228568000002,72.525
4273,1233.6752568000002,60.162
4274,1233.8276568,47.859
4275,1233.9800568,44.298
4276,1234.1324568,45.028
4277,1234.2848568,49.923
4278,1234.4372568,63.738
4279,1234.5896568000003,77.606
4280,1234.7420568000002,95.307
4281,1234.8944568000002,88.014
4282,1235.0468568000001,77.602
4283,1235.1992568,63.614
4284,1235.3516568,50.003
4285,1235.5040568,39.951
4286,1235.6564568,47.549
4287,1235.8088568000003,60.26
4288,1235.9612568000002,63.84
4289,1236.1136568000002,67.299
4290,1236.2660568000001,71.377
4291,1236.4184568,75.332
4292,1236.5708568,79.301
4293,1236.7232568,80.043
4294,1236.8756568,68.01
4295,1237.0280568000003,58.865
4296,1237.1804568000002,62.306
4297,1237.3328568000002,62.054
4298,1237.4852568000001,59.098
4299,1237.6376568,57.619
4300,1237.7900568,64.632
4301,1237.9424568,74.155
4302,1238.0948568,83.879
4303,1238.2472568000003,89.109
4304,1238.3996568000002,86.375
4305,1238.5520568000002,82.5
4306,1238.7044568000001,83.5
4307,1238.8568568,91.955
4308,1239.0092568,96.287
4309,1239.1616568,95.545
4310,1239.3140568,84.875
4311,1239.4664568000003,93.812
4312,1239.6188568000002,105.074
4313,1239.7712568000002,116.337
4314,1239.9236568000001,124.753
4315,1240.0760568,119.926
4316,1240.2284568,100.371
4317,1240.3808568,88.614
4318,1240.5332568,89.48
4319,1240.6856568000003,92.946
4320,1240.8380568000002,95.545
4321,1240.9904568000002,93.812
4322,1241.1428568000001,95.545
4323,1241.2952568,96.782
4324,1241.4476568,94.431
4325,1241.6000568,87.621
4326,1241.7524568,78.497
4327,1241.9048568000003,69.307
4328,1242.0572568000002,71.535
4329,1242.2096568000002,75.998
4330,1242.3620568000001,78.49
4331,1242.5144568,69.926
4332,1242.6668568,65.223
4333,1242.8192568,68.441
4334,1242.9716568,72.525
4335,1243.1240568000003,76.492
4336,1243.2764568000002,79.101
4337,1243.4288568000002,79.72
4338,1243.5812568000001,82.325
4339,1243.7336568,86.292
4340,1243.8860568,86.535
4341,1244.0384568,83.678
4342,1244.1908568,74.134
4343,1244.3432568000003,68.812
4344,1244.4956568000002,67.822
4345,1244.6480568000002,68.069
4346,1244.8004568000001,73.267
4347,1244.9528568,77.228
4348,1245.1052568,76.98
4349,1245.2576568,75.743
4350,1245.4100568,78.218
4351,1245.5624568000003,83.045
4352,1245.7148568000002,85.767
4353,1245.8672568000002,78.218
4354,1246.0196568000001,64.356
4355,1246.1720568,52.696
4356,1246.3244568,49.51
4357,1246.4768568,45.221
4358,1246.6292568,42.034
4359,1246.7816568000003,40.931
4360,1246.9340568000002,45.711
4361,1247.0864568000002,57.721
4362,1247.2388568000001,67.698
4363,1247.3912568,67.698
4364,1247.5436568,59.927
4365,1247.6960568,61.52
4366,1247.8484568,65.099
4367,1248.0008568000003,68.812
4368,1248.1532568000002,62.132
4369,1248.3056568000002,53.309
4370,1248.4580568000001,46.691
4371,1248.6104568,47.059
4372,1248.7628568,50.735
4373,1248.9152568,54.534
4374,1249.0676568,56.495
4375,1249.2200568000003,53.554
4376,1249.3724568000002,51.593
4377,1249.5248568000002,54.534
4378,1249.6772568000001,57.475
4379,1249.8296568,58.211
4380,1249.9820568,54.779
4381,1250.1344568,45.221
4382,1250.2868568,32.598
4383,1250.4392568000003,29.534
4384,1250.5916568000002,33.456
4385,1250.7440568000002,41.422
4386,1250.8964568000001,47.917
4387,1251.0488568,53.064
4388,1251.2012568,58.211
4389,1251.3536568,63.366
4390,1251.5060568,63.366
4391,1251.6584568000003,60.539
4392,1251.8108568000002,57.598
4393,1251.9632568000002,58.088
4394,1252.1156568000001,61.029
4395,1252.2680568,64.604
4396,1252.4204568,65.718
4397,1252.5728568,51.716
4398,1252.7252568,35.907
4399,1252.8776568000003,27.819
4400,1253.0300568000002,29.044
4401,1253.1824568000002,34.191
4402,1253.3348568000001,36.887
4403,1253.4872568,33.456
4404,1253.6396568,29.412
4405,1253.7920568,29.044
4406,1253.9444568,29.412
4407,1254.0968568000003,29.412
4408,1254.2492568000002,29.044
4409,1254.4016568000002,24.878
4410,1254.5540568000001,20.711
4411,1254.7064568,17.525
4412,1254.8588568,20.956
4413,1255.0112568,28.554
4414,1255.1636568,36.275
4415,1255.3160568000003,45.833
4416,1255.4684568000002,53.431
4417,1255.6208568000002,61.152
4418,1255.7732568000001,61.152
4419,1255.9256568,55.27
4420,1256.0780568,47.672
4421,1256.2304568,47.794
4422,1256.3828568,52.451
4423,1256.5352568000003,57.108
4424,1256.6876568000002,58.333
4425,1256.8400568000002,53.186
4426,1256.9924568000001,49.02
4427,1257.1448568,44.853
4428,1257.2972568,44.73
4429,1257.4496568,52.328
4430,1257.6020568,67.203
4431,1257.7544568000003,75.75
4432,1257.9068568000002,86.625
4433,1258.0592568000002,93.193
4434,1258.2116568000001,80.375
4435,1258.3640568,65.594
4436,1258.5164568,53.431
4437,1258.6688568,50.98
4438,1258.8212568,58.088
4439,1258.9736568000003,65.223
4440,1259.1260568000002,61.275
4441,1259.2784568000002,53.922
4442,1259.4308568000001,46.569
4443,1259.5832568,40.931
4444,1259.7356568,40.931
4445,1259.8880568,46.443
4446,1260.0404568,49.01
4447,1260.1928567999998,47.534
4448,1260.3452567999998,41.399
4449,1260.4976568000002,34.631
4450,1260.6500568000001,28.332
4451,1260.8024568,25.493
4452,1260.9548568,26.233
4453,1261.1072568,32.394
4454,1261.2596568,41.731
4455,1261.4120567999998,54.369
4456,1261.5644567999998,57.2
4457,1261.7168568000002,54.115
4458,1261.8692568000001,50.04
4459,1262.0216568,52.008
4460,1262.1740568,57.807
4461,1262.3264568,59.164
4462,1262.4788568,54.836
4463,1262.6312567999998,48.906
4464,1262.7836567999998,42.772
4465,1262.9360568000002,35.417
4466,1263.0884568000001,28.064
4467,1263.2408568,25.613
4468,1263.3932568,34.069
4469,1263.5456568,51.361
4470,1263.6980568,62.005
4471,1263.8504567999998,72.649
4472,1264.0028567999998,83.292
4473,1264.1552568000002,90.125
4474,1264.3076568000001,95.875
4475,1264.4600568,97.625
4476,1264.6124568,96.125
4477,1264.7648568,86.262
4478,1264.9172568,80.074
4479,1265.0696567999998,74.01
4480,1265.2220567999998,67.822
4481,1265.3744568000002,62.748
4482,1265.5268568000001,66.955
4483,1265.6792568,73.762
4484,1265.8316568,80.446
4485,1265.9840568,83.167
4486,1266.1364568,74.989
4487,1266.2888567999998,62.978
4488,1266.4412567999998,54.077
4489,1266.5936568000002,42.402
4490,1266.7460568000001,35.662
4491,1266.8984568,37.745
4492,1267.0508568,51.973
4493,1267.2032568,69.254
4494,1267.3556568,81.282
4495,1267.5080567999998,89.365
4496,1267.6604567999998,94.211
4497,1267.8128568000002,98.928
4498,1267.9652568000001,98.798
4499,1268.1176568,96.683
4500,1268.2700568,93.081
4501,1268.4224568,87.996
4502,1268.5748568,80.134
4503,1268.7272567999999,74.267
4504,1268.8796567999998,66.587
4505,1269.0320568000002,58.824
4506,1269.1844568000001,51.348
4507,1269.3368568,43.75
4508,1269.4892568,41.789
4509,1269.6416568,47.304
4510,1269.7940568,51.471
4511,1269.9464567999999,62.624
4512,1270.0988567999998,73.886
4513,1270.2512568000002,88.119
4514,1270.4036568000001,91.089
4515,1270.5560568,90.965
4516,1270.7084568,85.375
4517,1270.8608568,79.625
4518,1271.0132568,73.886
4519,1271.1656567999999,69.678
4520,1271.3180567999998,60.172
4521,1271.4704568000002,49.02
4522,1271.6228568000001,37.868
4523,1271.7752568,32.182
4524,1271.9276568,43.137
4525,1272.0800568,64.852
4526,1272.2324568,77.5
4527,1272.3848567999999,88.985
4528,1272.5372567999998,91.584
4529,1272.6896568000002,92.822
4530,1272.8420568000001,89.356
4531,1272.9944568,83.375
4532,1273.1468568,77.375
4533,1273.2992568,77.5
4534,1273.4516568,78.625
4535,1273.6040567999999,69.678
4536,1273.7564567999998,57.843
4537,1273.9088568000002,45.956
4538,1274.0612568000001,45.833
4539,1274.2136568,55.882
4540,1274.3660568,66.708
4541,1274.5184568,66.708
4542,1274.6708568,55.025
4543,1274.8232567999999,54.412
4544,1274.9756567999998,69.431
4545,1275.1280568000002,79.125
4546,1275.2804568000001,98.762
4547,1275.4328568,114.48
4548,1275.5852568,118.441
4549,1275.7376568,112.871
4550,1275.8900568,114.109
4551,1276.0424567999999,116.46
4552,1276.1948567999998,118.812
4553,1276.3472568000002,118.441
4554,1276.4996568000001,100.25
4555,1276.6520568,86.625
4556,1276.8044568,68.441
